sample_id,filepath,clean_caption,perturbation_type,model,raw_output,category
231097,/content/drive/MyDrive/VLM_Project_Data/val2017/000000231097.jpg,a plate of food with broccoli and rice,Diffusion Noise,LLaVA,"The image is a close-up of a black and white object, possibly a piece of art or a sculpture. The object is surrounded by a green background, which adds a vibrant touch to the scene. The close-up view of",Other/Irrelevant Description
417249,/content/drive/MyDrive/VLM_Project_Data/val2017/000000417249.jpg,a group of people in an airport,Diffusion Noise,BLIP-2,The image is a photograph of a man standing in front of a red brick wall with a red brick wall behind him,Other/Irrelevant Description
417249,/content/drive/MyDrive/VLM_Project_Data/val2017/000000417249.jpg,a group of people in an airport,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of two people walking down a hallway. One person is on the left side of the image, while the other person is on the right side. The hallway appears to be a bit dark",Acknowledged Perturbation
232563,/content/drive/MyDrive/VLM_Project_Data/val2017/000000232563.jpg,a man holding an umbrella,Diffusion Noise,BLIP-2,A man is standing under an umbrella,Ignored Perturbation
232563,/content/drive/MyDrive/VLM_Project_Data/val2017/000000232563.jpg,a man holding an umbrella,Diffusion Noise,LLaVA,"The image is a close-up of a man wearing glasses, standing in front of a building. The man appears to be the main focus of the scene. The photo is in black and white, giving it a classic feel. The man",Other/Irrelevant Description
71711,/content/drive/MyDrive/VLM_Project_Data/val2017/000000071711.jpg,a plane in a museum,Diffusion Noise,BLIP-2,This image is a photograph of a museum.,Other/Irrelevant Description
71711,/content/drive/MyDrive/VLM_Project_Data/val2017/000000071711.jpg,a plane in a museum,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a building with a large tree in front of it. The building appears to be a large structure, possibly a church or a public building. The tree in front of the building is quite large",Acknowledged Perturbation
492968,/content/drive/MyDrive/VLM_Project_Data/val2017/000000492968.jpg,a snowboarder,Diffusion Noise,BLIP-2,a snowboarder in a snowboard park,Other/Irrelevant Description
492968,/content/drive/MyDrive/VLM_Project_Data/val2017/000000492968.jpg,a snowboarder,Diffusion Noise,LLaVA,"The image features a snowboarder wearing a black and white outfit, riding a snowboard down a snowy slope. The snowboarder is captured in a close-up shot, showcasing their skill and focus on the sport",Other/Irrelevant Description
559348,/content/drive/MyDrive/VLM_Project_Data/val2017/000000559348.jpg,a baseball game with a player at bat,Diffusion Noise,BLIP-2,A baseball game,Ignored Perturbation
559348,/content/drive/MyDrive/VLM_Project_Data/val2017/000000559348.jpg,a baseball game with a player at bat,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a baseball game in progress. There are several people on the field, with some of them holding baseball bats. The players are spread out across the field, with some closer to the for",Acknowledged Perturbation
346638,/content/drive/MyDrive/VLM_Project_Data/val2017/000000346638.jpg,a computer monitor and a bottle of beer,Diffusion Noise,BLIP-2,"A computer monitor, a bottle of beer, and a mouse",Ignored Perturbation
346638,/content/drive/MyDrive/VLM_Project_Data/val2017/000000346638.jpg,a computer monitor and a bottle of beer,Diffusion Noise,LLaVA,"The image features a laptop computer sitting on a desk. The laptop is positioned in the center of the scene, with a mouse placed nearby. A bottle is also present in the scene, located towards the right side of the image. The",Other/Irrelevant Description
299720,/content/drive/MyDrive/VLM_Project_Data/val2017/000000299720.jpg,a giraffe,Diffusion Noise,BLIP-2,A giraffe,Ignored Perturbation
299720,/content/drive/MyDrive/VLM_Project_Data/val2017/000000299720.jpg,a giraffe,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a forest. The forest is filled with trees, and there is a person standing in the middle of the scene. The person appears to be looking at the camera, capturing the essence",Acknowledged Perturbation
190923,/content/drive/MyDrive/VLM_Project_Data/val2017/000000190923.jpg,a street with a lot of people on it,Diffusion Noise,BLIP-2,A street scene,Other/Irrelevant Description
190923,/content/drive/MyDrive/VLM_Project_Data/val2017/000000190923.jpg,a street with a lot of people on it,Diffusion Noise,LLaVA,"The image is a blurry, colorful photo of a city street. The street is filled with various vehicles, including cars and a truck. There are also multiple people walking along the street, with some closer to the foreground and others",Acknowledged Perturbation
110884,/content/drive/MyDrive/VLM_Project_Data/val2017/000000110884.jpg,a bathroom with a sink and toilet,Diffusion Noise,BLIP-2,A bathroom with a sink and toilet,Ignored Perturbation
110884,/content/drive/MyDrive/VLM_Project_Data/val2017/000000110884.jpg,a bathroom with a sink and toilet,Diffusion Noise,LLaVA,"The image is a black and white photo of a room with a door. The room features a dining table, a chair, and a vase. The vase is placed on the table, and the chair is positioned near the table.",Other/Irrelevant Description
164602,/content/drive/MyDrive/VLM_Project_Data/val2017/000000164602.jpg,a couple taking a selfie in a bathroom,Diffusion Noise,BLIP-2,A man and a woman are taking a selfie in a bathroom,Ignored Perturbation
164602,/content/drive/MyDrive/VLM_Project_Data/val2017/000000164602.jpg,a couple taking a selfie in a bathroom,Diffusion Noise,LLaVA,"The image features a man and a woman standing close to each other, possibly posing for a picture. They are both wearing white shirts, which adds a sense of unity to their appearance. The man is on the left side of the",Other/Irrelevant Description
298994,/content/drive/MyDrive/VLM_Project_Data/val2017/000000298994.jpg,a bunch of vegetables on a pallet,Diffusion Noise,BLIP-2,Vegetables,Other/Irrelevant Description
298994,/content/drive/MyDrive/VLM_Project_Data/val2017/000000298994.jpg,a bunch of vegetables on a pallet,Diffusion Noise,LLaVA,"The image is a close-up of a variety of vegetables, including broccoli, carrots, and lettuce. The vegetables are displayed in a visually appealing manner, with some placed on a table and others hanging",Other/Irrelevant Description
569976,/content/drive/MyDrive/VLM_Project_Data/val2017/000000569976.jpg,a man and a child in a mirror,Diffusion Noise,BLIP-2,A man is sitting on a chair,Other/Irrelevant Description
569976,/content/drive/MyDrive/VLM_Project_Data/val2017/000000569976.jpg,a man and a child in a mirror,Diffusion Noise,LLaVA,"The image features a man and a woman sitting next to each other. They are both wearing black clothing, and the woman is holding a cell phone. The man is positioned on the left side of the woman, and they are both se",Other/Irrelevant Description
182611,/content/drive/MyDrive/VLM_Project_Data/val2017/000000182611.jpg,a table with food and a person,Diffusion Noise,BLIP-2,This image is a photograph of a kitchen,Other/Irrelevant Description
182611,/content/drive/MyDrive/VLM_Project_Data/val2017/000000182611.jpg,a table with food and a person,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a person sitting in front of a table filled with various food items. The person appears to be enjoying the meal, surrounded by a diverse assortment of foods.

There",Acknowledged Perturbation
370900,/content/drive/MyDrive/VLM_Project_Data/val2017/000000370900.jpg,a stuffed animal with a crown on it,Diffusion Noise,BLIP-2,This image is a photograph of a group of three bears,Other/Irrelevant Description
370900,/content/drive/MyDrive/VLM_Project_Data/val2017/000000370900.jpg,a stuffed animal with a crown on it,Diffusion Noise,LLaVA,"The image is a close-up of a person's face, possibly a man, with a focus on the eyes. The face is surrounded by a colorful, geometric pattern, which adds a vibrant and artistic touch to the photo",Other/Irrelevant Description
3845,/content/drive/MyDrive/VLM_Project_Data/val2017/000000003845.jpg,a plate of food with a red square around it,Diffusion Noise,BLIP-2,A plate of food with a fork and knife on the table,Other/Irrelevant Description
3845,/content/drive/MyDrive/VLM_Project_Data/val2017/000000003845.jpg,a plate of food with a red square around it,Diffusion Noise,LLaVA,"The image features a close-up of a plate filled with food. The plate is placed on a dining table, and the food appears to be a mix of rice and meat. The food is distributed across the plate, with some rice and meat",Other/Irrelevant Description
126107,/content/drive/MyDrive/VLM_Project_Data/val2017/000000126107.jpg,a seagull flying over a beach,Diffusion Noise,BLIP-2,A bird flying over a beach,Ignored Perturbation
126107,/content/drive/MyDrive/VLM_Project_Data/val2017/000000126107.jpg,a seagull flying over a beach,Diffusion Noise,LLaVA,"The image features a bird flying over a body of water, possibly an ocean or a lake. The bird is captured in mid-flight, soaring through the air. The scene is set against a backdrop of a cloudy sky, adding",Other/Irrelevant Description
559956,/content/drive/MyDrive/VLM_Project_Data/val2017/000000559956.jpg,a woman and a man with a group of sheep,Diffusion Noise,BLIP-2,This is a group of people sitting around a table,Other/Irrelevant Description
559956,/content/drive/MyDrive/VLM_Project_Data/val2017/000000559956.jpg,a woman and a man with a group of sheep,Diffusion Noise,LLaVA,"The image is a colorful, pixelated picture of a man and a woman sitting on the ground. The man is on the left side of the image, while the woman is on the right side. They appear to be enjoying their time together",Acknowledged Perturbation
126137,/content/drive/MyDrive/VLM_Project_Data/val2017/000000126137.jpg,a tennis player,Diffusion Noise,BLIP-2,A tennis player is about to hit a ball,Ignored Perturbation
126137,/content/drive/MyDrive/VLM_Project_Data/val2017/000000126137.jpg,a tennis player,Diffusion Noise,LLaVA,"The image is a collage of various tennis players in action. There are multiple people in the scene, all holding tennis rackets and engaging in the sport. The players are spread across the image, with some closer to the foreground and others",Other/Irrelevant Description
183500,/content/drive/MyDrive/VLM_Project_Data/val2017/000000183500.jpg,a biplane flying in the air,Diffusion Noise,BLIP-2,a biplane flying in the sky,Ignored Perturbation
183500,/content/drive/MyDrive/VLM_Project_Data/val2017/000000183500.jpg,a biplane flying in the air,Diffusion Noise,LLaVA,"The image features a small airplane with a red and white color scheme. The airplane is positioned in the center of the scene, and it appears to be flying in the sky. The airplane is surrounded by a blurry background,",Acknowledged Perturbation
427055,/content/drive/MyDrive/VLM_Project_Data/val2017/000000427055.jpg,a clock on a pole in front of a building,Diffusion Noise,BLIP-2,A clock tower on a street corner,Other/Irrelevant Description
427055,/content/drive/MyDrive/VLM_Project_Data/val2017/000000427055.jpg,a clock on a pole in front of a building,Diffusion Noise,LLaVA,"The image features a clock mounted on a pole, located in the middle of a street. The clock is positioned at the top of the pole, making it easily visible to pedestrians and drivers passing by. The clock is situated in front",Other/Irrelevant Description
322959,/content/drive/MyDrive/VLM_Project_Data/val2017/000000322959.jpg,a plate of food with a red box around it,Diffusion Noise,BLIP-2,A plate of food with a glass of wine,Other/Irrelevant Description
