sample_id,filepath,clean_caption,misleading_caption,original_word,misleading_word,model,raw_output,answer_part,category
555412,/content/drive/MyDrive/VLM_Project_Data/val2017/000000555412.jpg,a pizza with greens on it,a calzone with greens on it,pizza,calzone,LLaVA,"Yes, the image shows a calzone with greens on it, which is a type of pizza.","Yes, the image shows a calzone with greens on it, which is a type of pizza.",Agreement with Falsehood
9448,/content/drive/MyDrive/VLM_Project_Data/val2017/000000009448.jpg,a girl holding an umbrella,a girl holding an raincoat,umbrella,raincoat,BLIP-2,Yes,Yes,Confusion/Irrelevance
9448,/content/drive/MyDrive/VLM_Project_Data/val2017/000000009448.jpg,a girl holding an umbrella,a girl holding an raincoat,umbrella,raincoat,LLaVA,"Yes, this is a girl holding a raincoat.","Yes, this is a girl holding a raincoat.",Agreement with Falsehood
110972,/content/drive/MyDrive/VLM_Project_Data/val2017/000000110972.jpg,a bear,a deer,bear,deer,BLIP-2,"No, it's a bear","No, it's a bear",Correct Rejection
110972,/content/drive/MyDrive/VLM_Project_Data/val2017/000000110972.jpg,a bear,a deer,bear,deer,LLaVA,"No, this is not a deer. It is a black bear walking through the grass.","No, this is not a deer. It is a black bear walking through the grass.",Correct Rejection
173008,/content/drive/MyDrive/VLM_Project_Data/val2017/000000173008.jpg,a man in a kitchen,a woman in a kitchen,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
173008,/content/drive/MyDrive/VLM_Project_Data/val2017/000000173008.jpg,a man in a kitchen,a woman in a kitchen,man,woman,LLaVA,"No, this is not a woman in a kitchen. The image shows a man eating a banana while a computer graphic is displayed on the screen.","No, this is not a woman in a kitchen. The image shows a man eating a banana while a computer graphic is displayed on the screen.",Correct Rejection
454798,/content/drive/MyDrive/VLM_Project_Data/val2017/000000454798.jpg,a person riding a horse in a field,a person riding a cow in a field,horse,cow,BLIP-2,Yes,Yes,Confusion/Irrelevance
454798,/content/drive/MyDrive/VLM_Project_Data/val2017/000000454798.jpg,a person riding a horse in a field,a person riding a cow in a field,horse,cow,LLaVA,"No, this is not a person riding a cow in a field. Instead, it is a person riding a horse in a field.","No, this is not a person riding a cow in a field. Instead, it is a person riding a horse in a field.",Correct Rejection
544519,/content/drive/MyDrive/VLM_Project_Data/val2017/000000544519.jpg,a young girl brushing her teeth,a young boy brushing her teeth,girl,boy,BLIP-2,Yes,Yes,Confusion/Irrelevance
544519,/content/drive/MyDrive/VLM_Project_Data/val2017/000000544519.jpg,a young girl brushing her teeth,a young boy brushing her teeth,girl,boy,LLaVA,"No, this is not a young boy brushing her teeth. The image shows a young girl brushing her teeth with a toothbrush.","No, this is not a young boy brushing her teeth. The image shows a young girl brushing her teeth with a toothbrush.",Correct Rejection
282296,/content/drive/MyDrive/VLM_Project_Data/val2017/000000282296.jpg,a refrigerator in a room,a freezer in a room,refrigerator,freezer,BLIP-2,Yes,Yes,Confusion/Irrelevance
282296,/content/drive/MyDrive/VLM_Project_Data/val2017/000000282296.jpg,a refrigerator in a room,a freezer in a room,refrigerator,freezer,LLaVA,"Yes, this is a freezer in a room. The image shows a white refrigerator with a freezer compartment, placed in a kitchen or a room with a wooden floor.","Yes, this is a freezer in a room. The image shows a white refrigerator with a freezer compartment, placed in a kitchen or a room with a wooden floor.",Agreement with Falsehood
25393,/content/drive/MyDrive/VLM_Project_Data/val2017/000000025393.jpg,two men standing on a street,two men standing under a street,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
25393,/content/drive/MyDrive/VLM_Project_Data/val2017/000000025393.jpg,two men standing on a street,two men standing under a street,on,under,LLaVA,"Yes, the two men are standing under a street, and there is a red box on the sidewalk.","Yes, the two men are standing under a street, and there is a red box on the sidewalk.",Agreement with Falsehood
405249,/content/drive/MyDrive/VLM_Project_Data/val2017/000000405249.jpg,a group of children sitting around a table,a group of children lying around a table,sitting,lying,BLIP-2,Yes,Yes,Confusion/Irrelevance
405249,/content/drive/MyDrive/VLM_Project_Data/val2017/000000405249.jpg,a group of children sitting around a table,a group of children lying around a table,sitting,lying,LLaVA,"No, this is not a group of children lying around a table. Instead, it is a group of people, including children, gathered around a table with a cake on it.","No, this is not a group of children lying around a table. Instead, it is a group of people, including children, gathered around a table with a cake on it.",Correct Rejection
120420,/content/drive/MyDrive/VLM_Project_Data/val2017/000000120420.jpg,a man taking a picture of himself,a woman taking a picture of himself,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
120420,/content/drive/MyDrive/VLM_Project_Data/val2017/000000120420.jpg,a man taking a picture of himself,a woman taking a picture of himself,man,woman,LLaVA,"No, this is not a woman taking a picture of himself. It is a man holding a camera up to his face, capturing a selfie.","No, this is not a woman taking a picture of himself. It is a man holding a camera up to his face, capturing a selfie.",Correct Rejection
231097,/content/drive/MyDrive/VLM_Project_Data/val2017/000000231097.jpg,a plate of food with broccoli and rice,a bowl of food with broccoli and rice,plate,bowl,BLIP-2,Yes,Yes,Confusion/Irrelevance
231097,/content/drive/MyDrive/VLM_Project_Data/val2017/000000231097.jpg,a plate of food with broccoli and rice,a bowl of food with broccoli and rice,plate,bowl,LLaVA,"Yes, the image shows a bowl of food containing broccoli and rice.","Yes, the image shows a bowl of food containing broccoli and rice.",Agreement with Falsehood
232563,/content/drive/MyDrive/VLM_Project_Data/val2017/000000232563.jpg,a man holding an umbrella,a woman holding an umbrella,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
232563,/content/drive/MyDrive/VLM_Project_Data/val2017/000000232563.jpg,a man holding an umbrella,a woman holding an umbrella,man,woman,LLaVA,"No, this is not a woman holding an umbrella. It is a man holding an umbrella.","No, this is not a woman holding an umbrella. It is a man holding an umbrella.",Correct Rejection
346638,/content/drive/MyDrive/VLM_Project_Data/val2017/000000346638.jpg,a computer monitor and a bottle of beer,a computer monitor and a jar of beer,bottle,jar,BLIP-2,Yes,Yes,Confusion/Irrelevance
346638,/content/drive/MyDrive/VLM_Project_Data/val2017/000000346638.jpg,a computer monitor and a bottle of beer,a computer monitor and a jar of beer,bottle,jar,LLaVA,"Yes, the image shows a computer monitor with a jar of beer sitting on the desk next to it.","Yes, the image shows a computer monitor with a jar of beer sitting on the desk next to it.",Agreement with Falsehood
299720,/content/drive/MyDrive/VLM_Project_Data/val2017/000000299720.jpg,a giraffe,a zebra,giraffe,zebra,BLIP-2,"No, it's a giraffe","No, it's a giraffe",Correct Rejection
299720,/content/drive/MyDrive/VLM_Project_Data/val2017/000000299720.jpg,a giraffe,a zebra,giraffe,zebra,LLaVA,"No, this is a giraffe.","No, this is a giraffe.",Correct Rejection
190923,/content/drive/MyDrive/VLM_Project_Data/val2017/000000190923.jpg,a street with a lot of people on it,a street with a lot of people under it,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
190923,/content/drive/MyDrive/VLM_Project_Data/val2017/000000190923.jpg,a street with a lot of people on it,a street with a lot of people under it,on,under,LLaVA,"Yes, the image shows a street with a lot of people under it. The street is lined with trees, and there are several people walking along the sidewalk. The presence of multiple pedestrians suggests that the area is busy and b","Yes, the image shows a street with a lot of people under it. The street is lined with trees, and there are several people walking along the sidewalk. The presence of multiple pedestrians suggests that the area is busy and b",Agreement with Falsehood
110884,/content/drive/MyDrive/VLM_Project_Data/val2017/000000110884.jpg,a bathroom with a sink and toilet,a bathroom with a basin and toilet,sink,basin,BLIP-2,Yes,Yes,Confusion/Irrelevance
110884,/content/drive/MyDrive/VLM_Project_Data/val2017/000000110884.jpg,a bathroom with a sink and toilet,a bathroom with a basin and toilet,sink,basin,LLaVA,"Yes, this is a bathroom with a basin and toilet. The image shows a sink and a toilet in the bathroom.","Yes, this is a bathroom with a basin and toilet. The image shows a sink and a toilet in the bathroom.",Agreement with Falsehood
298994,/content/drive/MyDrive/VLM_Project_Data/val2017/000000298994.jpg,a bunch of vegetables on a pallet,a bunch of vegetables under a pallet,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
298994,/content/drive/MyDrive/VLM_Project_Data/val2017/000000298994.jpg,a bunch of vegetables on a pallet,a bunch of vegetables under a pallet,on,under,LLaVA,"Yes, this is a bunch of vegetables, including broccoli, under a pallet. The vegetables are displayed on a table, and there are also some vegetables in bags.","Yes, this is a bunch of vegetables, including broccoli, under a pallet. The vegetables are displayed on a table, and there are also some vegetables in bags.",Agreement with Falsehood
569976,/content/drive/MyDrive/VLM_Project_Data/val2017/000000569976.jpg,a man and a child in a mirror,a woman and a child in a mirror,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
569976,/content/drive/MyDrive/VLM_Project_Data/val2017/000000569976.jpg,a man and a child in a mirror,a woman and a child in a mirror,man,woman,LLaVA,"Yes, the image shows a woman and a child in a mirror. The woman is holding a hair dryer, and the child is looking at her.","Yes, the image shows a woman and a child in a mirror. The woman is holding a hair dryer, and the child is looking at her.",Agreement with Falsehood
182611,/content/drive/MyDrive/VLM_Project_Data/val2017/000000182611.jpg,a table with food and a person,a rock with food and a person,table,rock,BLIP-2,Yes,Yes,Confusion/Irrelevance
182611,/content/drive/MyDrive/VLM_Project_Data/val2017/000000182611.jpg,a table with food and a person,a rock with food and a person,table,rock,LLaVA,"No, this is not a rock with food and a person. It is a person standing in a kitchen, surrounded by various food items and utensils. The person is holding a plate of food, and there are multiple bowls and cups","No, this is not a rock with food and a person. It is a person standing in a kitchen, surrounded by various food items and utensils. The person is holding a plate of food, and there are multiple bowls and cups",Correct Rejection
370900,/content/drive/MyDrive/VLM_Project_Data/val2017/000000370900.jpg,a stuffed animal with a crown on it,a stuffed animal with a crown under it,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
370900,/content/drive/MyDrive/VLM_Project_Data/val2017/000000370900.jpg,a stuffed animal with a crown on it,a stuffed animal with a crown under it,on,under,LLaVA,"Yes, the image shows a stuffed animal with a crown under it.","Yes, the image shows a stuffed animal with a crown under it.",Agreement with Falsehood
3845,/content/drive/MyDrive/VLM_Project_Data/val2017/000000003845.jpg,a plate of food with a red square around it,a plate of food with a blue square around it,red,blue,BLIP-2,Yes,Yes,Confusion/Irrelevance
3845,/content/drive/MyDrive/VLM_Project_Data/val2017/000000003845.jpg,a plate of food with a red square around it,a plate of food with a blue square around it,red,blue,LLaVA,"Yes, the image shows a plate of food with a blue square around it, which is likely a visual aid or a graphic representation of the food.","Yes, the image shows a plate of food with a blue square around it, which is likely a visual aid or a graphic representation of the food.",Agreement with Falsehood
559956,/content/drive/MyDrive/VLM_Project_Data/val2017/000000559956.jpg,a woman and a man with a group of sheep,a man and a man with a group of sheep,woman,man,BLIP-2,Yes,Yes,Confusion/Irrelevance
559956,/content/drive/MyDrive/VLM_Project_Data/val2017/000000559956.jpg,a woman and a man with a group of sheep,a man and a man with a group of sheep,woman,man,LLaVA,"Yes, the image shows a man and a woman with a group of sheep. The man is standing next to the woman, who is sitting on the ground. They are both surrounded by several sheep, which are also present in the image.","Yes, the image shows a man and a woman with a group of sheep. The man is standing next to the woman, who is sitting on the ground. They are both surrounded by several sheep, which are also present in the image.",Agreement with Falsehood
