sample_id,filepath,clean_caption,misleading_caption,original_word,misleading_word,model,raw_output,answer_part,category
522007,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000522007.jpg,"a kitchen with a microwave, stove, and cabinets","a kitchen with a microwave, oven, and cabinets",stove,oven,LLaVA,"Yes, this is a kitchen with a microwave, oven, and cabinets. The kitchen also features a sink and a potted plant.","Yes, this is a kitchen with a microwave, oven, and cabinets. The kitchen also features a sink and a potted plant.",Agreement with Falsehood
304984,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000304984.jpg,a sandwich and a glass of orange juice,a sandwich and a ceramic of orange juice,glass,ceramic,BLIP-2,Yes,Yes,Confusion/Irrelevance
304984,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000304984.jpg,a sandwich and a glass of orange juice,a sandwich and a ceramic of orange juice,glass,ceramic,LLaVA,"Yes, the image shows a sandwich and a ceramic of orange juice on a plate. The sandwich is placed next to the orange juice, creating a visually appealing and appetizing presentation.","Yes, the image shows a sandwich and a ceramic of orange juice on a plate. The sandwich is placed next to the orange juice, creating a visually appealing and appetizing presentation.",Agreement with Falsehood
312192,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000312192.jpg,a pizza on a plate,a pizza under a plate,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
312192,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000312192.jpg,a pizza on a plate,a pizza under a plate,on,under,LLaVA,"Yes, the image shows a pizza under a plate, which is placed on a dining table.","Yes, the image shows a pizza under a plate, which is placed on a dining table.",Agreement with Falsehood
555412,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000555412.jpg,a pizza with greens on it,a pizza with greens under it,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
555412,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000555412.jpg,a pizza with greens on it,a pizza with greens under it,on,under,LLaVA,"Yes, this is a pizza with greens under it. The pizza is topped with greens, which adds a fresh and healthy touch to the dish.","Yes, this is a pizza with greens under it. The pizza is topped with greens, which adds a fresh and healthy touch to the dish.",Agreement with Falsehood
9448,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000009448.jpg,a girl holding an umbrella,a boy holding an umbrella,girl,boy,BLIP-2,Yes,Yes,Confusion/Irrelevance
9448,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000009448.jpg,a girl holding an umbrella,a boy holding an umbrella,girl,boy,LLaVA,"No, this is a girl holding an umbrella.","No, this is a girl holding an umbrella.",Correct Rejection
110972,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000110972.jpg,a bear,a deer,bear,deer,BLIP-2,"No, it's a bear","No, it's a bear",Correct Rejection
110972,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000110972.jpg,a bear,a deer,bear,deer,LLaVA,"No, this is not a deer. It is a black bear walking through the grass.","No, this is not a deer. It is a black bear walking through the grass.",Correct Rejection
173008,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000173008.jpg,a man in a kitchen,a woman in a kitchen,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
173008,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000173008.jpg,a man in a kitchen,a woman in a kitchen,man,woman,LLaVA,"No, this is not a woman in a kitchen. The image shows a man eating a banana while a computer graphic is displayed on the screen.","No, this is not a woman in a kitchen. The image shows a man eating a banana while a computer graphic is displayed on the screen.",Correct Rejection
454798,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000454798.jpg,a person riding a horse in a field,a person riding a cow in a field,horse,cow,BLIP-2,Yes,Yes,Confusion/Irrelevance
454798,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000454798.jpg,a person riding a horse in a field,a person riding a cow in a field,horse,cow,LLaVA,"No, this is not a person riding a cow in a field. Instead, it is a person riding a horse in a field.","No, this is not a person riding a cow in a field. Instead, it is a person riding a horse in a field.",Correct Rejection
544519,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000544519.jpg,a young girl brushing her teeth,a young boy brushing her teeth,girl,boy,BLIP-2,Yes,Yes,Confusion/Irrelevance
544519,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000544519.jpg,a young girl brushing her teeth,a young boy brushing her teeth,girl,boy,LLaVA,"No, this is not a young boy brushing her teeth. The image shows a young girl brushing her teeth with a toothbrush.","No, this is not a young boy brushing her teeth. The image shows a young girl brushing her teeth with a toothbrush.",Correct Rejection
282296,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000282296.jpg,a refrigerator in a room,a freezer in a room,refrigerator,freezer,BLIP-2,Yes,Yes,Confusion/Irrelevance
282296,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000282296.jpg,a refrigerator in a room,a freezer in a room,refrigerator,freezer,LLaVA,"Yes, this is a freezer in a room. The image shows a white refrigerator with a freezer compartment, placed in a kitchen or a room with a wooden floor.","Yes, this is a freezer in a room. The image shows a white refrigerator with a freezer compartment, placed in a kitchen or a room with a wooden floor.",Agreement with Falsehood
25393,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000025393.jpg,two men standing on a street,two men sitting on a street,standing,sitting,BLIP-2,Yes,Yes,Confusion/Irrelevance
25393,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000025393.jpg,two men standing on a street,two men sitting on a street,standing,sitting,LLaVA,"No, this is not two men sitting on a street. It is a visual representation of two men standing on a street, with their ties and shirts highlighted.","No, this is not two men sitting on a street. It is a visual representation of two men standing on a street, with their ties and shirts highlighted.",Correct Rejection
405249,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000405249.jpg,a group of children sitting around a table,a group of children sitting around a rock,table,rock,BLIP-2,Yes,Yes,Confusion/Irrelevance
405249,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000405249.jpg,a group of children sitting around a table,a group of children sitting around a rock,table,rock,LLaVA,"No, this is not a group of children sitting around a rock. The image shows a group of people, including children, gathered around a dining table with a cake on it.","No, this is not a group of children sitting around a rock. The image shows a group of people, including children, gathered around a dining table with a cake on it.",Correct Rejection
120420,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000120420.jpg,a man taking a picture of himself,a woman taking a picture of himself,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
120420,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000120420.jpg,a man taking a picture of himself,a woman taking a picture of himself,man,woman,LLaVA,"No, this is not a woman taking a picture of himself. It is a man holding a camera up to his face, capturing a selfie.","No, this is not a woman taking a picture of himself. It is a man holding a camera up to his face, capturing a selfie.",Correct Rejection
231097,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000231097.jpg,a plate of food with broccoli and rice,a bowl of food with broccoli and rice,plate,bowl,BLIP-2,Yes,Yes,Confusion/Irrelevance
231097,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000231097.jpg,a plate of food with broccoli and rice,a bowl of food with broccoli and rice,plate,bowl,LLaVA,"Yes, the image shows a bowl of food containing broccoli and rice.","Yes, the image shows a bowl of food containing broccoli and rice.",Agreement with Falsehood
232563,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000232563.jpg,a man holding an umbrella,a woman holding an umbrella,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
232563,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000232563.jpg,a man holding an umbrella,a woman holding an umbrella,man,woman,LLaVA,"No, this is not a woman holding an umbrella. It is a man holding an umbrella.","No, this is not a woman holding an umbrella. It is a man holding an umbrella.",Correct Rejection
346638,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000346638.jpg,a computer monitor and a bottle of beer,a computer tv and a bottle of beer,monitor,tv,BLIP-2,Yes,Yes,Confusion/Irrelevance
346638,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000346638.jpg,a computer monitor and a bottle of beer,a computer tv and a bottle of beer,monitor,tv,LLaVA,"Yes, the image shows a computer TV and a bottle of beer. The computer TV is placed on a desk, and the bottle of beer is also located on the desk. This scene suggests a casual and relaxed","Yes, the image shows a computer TV and a bottle of beer. The computer TV is placed on a desk, and the bottle of beer is also located on the desk. This scene suggests a casual and relaxed",Agreement with Falsehood
299720,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000299720.jpg,a giraffe,a zebra,giraffe,zebra,BLIP-2,"No, it's a giraffe","No, it's a giraffe",Correct Rejection
299720,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000299720.jpg,a giraffe,a zebra,giraffe,zebra,LLaVA,"No, this is a giraffe.","No, this is a giraffe.",Correct Rejection
190923,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000190923.jpg,a street with a lot of people on it,a street with a lot of people under it,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
190923,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000190923.jpg,a street with a lot of people on it,a street with a lot of people under it,on,under,LLaVA,"Yes, the image shows a street with a lot of people under it. The street is lined with trees, and there are several people walking along the sidewalk. The presence of multiple pedestrians suggests that the area is busy and b","Yes, the image shows a street with a lot of people under it. The street is lined with trees, and there are several people walking along the sidewalk. The presence of multiple pedestrians suggests that the area is busy and b",Agreement with Falsehood
110884,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000110884.jpg,a bathroom with a sink and toilet,a bathroom with a sink and urinal,toilet,urinal,BLIP-2,Yes,Yes,Confusion/Irrelevance
110884,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000110884.jpg,a bathroom with a sink and toilet,a bathroom with a sink and urinal,toilet,urinal,LLaVA,"Yes, this is a bathroom with a sink and urinal. The sink is located next to the urinal, and there is a mirror above the sink.","Yes, this is a bathroom with a sink and urinal. The sink is located next to the urinal, and there is a mirror above the sink.",Agreement with Falsehood
298994,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000298994.jpg,a bunch of vegetables on a pallet,a bunch of vegetables under a pallet,on,under,BLIP-2,Yes,Yes,Confusion/Irrelevance
298994,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000298994.jpg,a bunch of vegetables on a pallet,a bunch of vegetables under a pallet,on,under,LLaVA,"Yes, this is a bunch of vegetables, including broccoli, under a pallet. The vegetables are displayed on a table, and there are also some vegetables in bags.","Yes, this is a bunch of vegetables, including broccoli, under a pallet. The vegetables are displayed on a table, and there are also some vegetables in bags.",Agreement with Falsehood
569976,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000569976.jpg,a man and a child in a mirror,a woman and a child in a mirror,man,woman,BLIP-2,Yes,Yes,Confusion/Irrelevance
569976,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000569976.jpg,a man and a child in a mirror,a woman and a child in a mirror,man,woman,LLaVA,"Yes, the image shows a woman and a child in a mirror. The woman is holding a hair dryer, and the child is looking at her.","Yes, the image shows a woman and a child in a mirror. The woman is holding a hair dryer, and the child is looking at her.",Agreement with Falsehood
182611,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000182611.jpg,a table with food and a person,a table with food and a animal,person,animal,BLIP-2,Yes,Yes,Confusion/Irrelevance
182611,/content/drive/MyDrive/VLM_Project_Data/DATASET/val2017/000000182611.jpg,a table with food and a person,a table with food and a animal,person,animal,LLaVA,"No, there is no animal on the table. The table is filled with food, and there are people standing around it.","No, there is no animal on the table. The table is filled with food, and there are people standing around it.",Correct Rejection
